second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
115,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2103016028429416,45.18876,10.79038,26.0
116,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2721033734560385,45.18873833,10.79038167,26.0
117,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,2.2732667853287367,45.18871667,10.79038167,26.0
118,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,2.5850477442140534,45.18869333,10.79038,27.0
119,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2588996837795183,45.18867167,10.79037833,27.0
120,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.173146407981997,45.18865167,10.79037667,27.0
121,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1765104316017547,45.188635,10.79038,27.0
122,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.23507804730058,45.18862167,10.79039,27.0
123,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2579167671013205,45.18860667,10.79040333,27.0
124,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.125546281398835,45.18858833,10.79041167,27.0
125,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0004549458507049943,,flat,2.217629977832197,45.188565,10.79041833,27.0
126,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.290832748344177,45.18854667,10.79041833,27.0
127,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2036020389744904,45.18852667,10.79040833,27.0
128,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1765516028306755,45.188505,10.79039833,27.0
129,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,downhill,2.1840803850997563,45.188485,10.79038833,27.0
130,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,2.6285234200638485,45.18846333,10.790385,26.0
